iBite,ID,specimen,head.w,head.h,head.l,th.w,wing.l,body.l,max.bf.iBite,max.bf.specimen,mean.bf.specimen,mean.bf.ID,mean.ID.head.w,mean.ID.head.h,mean.ID.head.l,mean.ID.th.w,mean.ID.wing.l,mean.ID.body.l,mean.bf.ID.geom,mean.ID.head.w.geom,mean.ID.head.h.geom,mean.ID.head.l.geom,mean.ID.th.w.geom,mean.ID.wing.l.geom,mean.ID.body.l.geom,HemiHolo,infraclass,cohort,order,suborder,superfamily,family,subfamily,tribe,genus,species,amplification,latitude,longitude,country,climate.zone
1536,Cephalotes_atratus,1564,3.61,1.91,3.11,2.54,0,11.11,0.4268071230769231,0.4268071230769231,0.4268071230769231,0.44969718769230765,3.354,1.886,3.108,2.62,0,11.267999999999999,0.4281090984323269,3.3473704233205672,1.8853372305284495,3.087786994757524,2.6189823313500606,0,11.240599545795028,Holometabola,Neoptera,Endopterygota,Hymenoptera,Apocrita,Formicoidea,Formicidae,Myrmicinae,Cephalotini,Cephalotes,atratus,2,9.15588062636396,-79.8488367662606,Panama,Am
1537,Cephalotes_atratus,1565,3.25,1.9,3.37,2.76,0,12.86,0.7050163615384615,0.7050163615384615,0.7050163615384615,0.44969718769230765,3.354,1.886,3.108,2.62,0,11.267999999999999,0.4281090984323269,3.3473704233205672,1.8853372305284495,3.087786994757524,2.6189823313500606,0,11.240599545795028,Holometabola,Neoptera,Endopterygota,Hymenoptera,Apocrita,Formicoidea,Formicidae,Myrmicinae,Cephalotini,Cephalotes,atratus,2,9.15588062636396,-79.8488367662606,Panama,Am
2145,Cephalotes_atratus,1514,3.15,1.83,2.72,2.6,0,10.87,0.2916616769230769,0.3105308230769231,0.30109624999999995,0.44969718769230765,3.354,1.886,3.108,2.62,0,11.267999999999999,0.4281090984323269,3.3473704233205672,1.8853372305284495,3.087786994757524,2.6189823313500606,0,11.240599545795028,Holometabola,Neoptera,Endopterygota,Hymenoptera,Apocrita,Formicoidea,Formicidae,Myrmicinae,Cephalotini,Cephalotes,atratus,2,9.15588062636396,-79.8488367662606,Panama,Am
0753,Myrmicaria_natalensis,0779,0.89,0.8,1.3,1.3,0,5.8,0.05951636623931624,0.05951636623931624,0.05951636623931624,0.05951636623931624,0.89,0.8,1.3,1.3,0,5.8,0.059516366239316235,0.89,0.8,1.3,1.3,0,5.799999999999999,Holometabola,Neoptera,Endopterygota,Hymenoptera,Apocrita,Formicoidea,Formicidae,Myrmicinae,Myrmicariini,Myrmicaria,natalensis,20,NA,NA,breeding,NA
0722,Messor_barbarus,0749,2,1.5,1.8,1.3,0,7.6,0.07121951367521367,0.07121951367521367,0.07121951367521367,0.06565292289238539,1.7092857142857143,1.16,1.8992857142857145,1.0378571428571428,0,6.821428571428571,0.058328298269377625,1.5751357097966165,1.0711522619755962,1.8020602305835025,1.006973388671354,0,6.484445012076592,Holometabola,Neoptera,Endopterygota,Hymenoptera,Apocrita,Formicoidea,Formicidae,Myrmicinae,Pheidolini,Messor,barbarus,20,NA,NA,breeding,NA
0723,Messor_barbarus,0750,1.1,0.7,1.35,0.85,0,4.7,0.04416212622377622,0.0466816329059829,0.04363795703185703,0.06565292289238539,1.7092857142857143,1.16,1.8992857142857145,1.0378571428571428,0,6.821428571428571,0.058328298269377625,1.5751357097966165,1.0711522619755962,1.8020602305835025,1.006973388671354,0,6.484445012076592,Holometabola,Neoptera,Endopterygota,Hymenoptera,Apocrita,Formicoidea,Formicidae,Myrmicinae,Pheidolini,Messor,barbarus,20,NA,NA,breeding,NA
0724,Messor_barbarus,0751,1.06,0.75,1.33,0.76,0,4.81,0.04378474545454546,0.04378474545454546,0.03577679991258741,0.06565292289238539,1.7092857142857143,1.16,1.8992857142857145,1.0378571428571428,0,6.821428571428571,0.058328298269377625,1.5751357097966165,1.0711522619755962,1.8020602305835025,1.006973388671354,0,6.484445012076592,Holometabola,Neoptera,Endopterygota,Hymenoptera,Apocrita,Formicoidea,Formicidae,Myrmicinae,Pheidolini,Messor,barbarus,20,NA,NA,breeding,NA
0725,Messor_barbarus,0751,1.06,0.75,1.33,0.76,0,4.81,0.03056310384615385,0.04378474545454546,0.03577679991258741,0.06565292289238539,1.7092857142857143,1.16,1.8992857142857145,1.0378571428571428,0,6.821428571428571,0.058328298269377625,1.5751357097966165,1.0711522619755962,1.8020602305835025,1.006973388671354,0,6.484445012076592,Holometabola,Neoptera,Endopterygota,Hymenoptera,Apocrita,Formicoidea,Formicidae,Myrmicinae,Pheidolini,Messor,barbarus,20,NA,NA,breeding,NA
0988,Messor_barbarus,0991,1.74,1.29,2.1,1.12,0,7.95,0.024307535897435898,0.024307535897435898,0.024307535897435898,0.06565292289238539,1.7092857142857143,1.16,1.8992857142857145,1.0378571428571428,0,6.821428571428571,0.058328298269377625,1.5751357097966165,1.0711522619755962,1.8020602305835025,1.006973388671354,0,6.484445012076592,Holometabola,Neoptera,Endopterygota,Hymenoptera,Apocrita,Formicoidea,Formicidae,Myrmicinae,Pheidolini,Messor,barbarus,20,NA,NA,breeding,NA
0990,Messor_barbarus,0993,2.69,1.77,2.79,1.36,0,9.69,0.07172295576923077,0.11575799038461536,0.09903424887820511,0.06565292289238539,1.7092857142857143,1.16,1.8992857142857145,1.0378571428571428,0,6.821428571428571,0.058328298269377625,1.5751357097966165,1.0711522619755962,1.8020602305835025,1.006973388671354,0,6.484445012076592,Holometabola,Neoptera,Endopterygota,Hymenoptera,Apocrita,Formicoidea,Formicidae,Myrmicinae,Pheidolini,Messor,barbarus,20,NA,NA,breeding,NA
0991,Messor_barbarus,0994,1.89,1.27,2.16,1.08,0,7.85,0.04539802884615384,0.04539802884615384,0.04539802884615384,0.06565292289238539,1.7092857142857143,1.16,1.8992857142857145,1.0378571428571428,0,6.821428571428571,0.058328298269377625,1.5751357097966165,1.0711522619755962,1.8020602305835025,1.006973388671354,0,6.484445012076592,Holometabola,Neoptera,Endopterygota,Hymenoptera,Apocrita,Formicoidea,Formicidae,Myrmicinae,Pheidolini,Messor,barbarus,20,NA,NA,breeding,NA
0993,Messor_barbarus,0993,2.69,1.77,2.79,1.36,0,9.69,0.10733930128205127,0.11575799038461536,0.09903424887820511,0.06565292289238539,1.7092857142857143,1.16,1.8992857142857145,1.0378571428571428,0,6.821428571428571,0.058328298269377625,1.5751357097966165,1.0711522619755962,1.8020602305835025,1.006973388671354,0,6.484445012076592,Holometabola,Neoptera,Endopterygota,Hymenoptera,Apocrita,Formicoidea,Formicidae,Myrmicinae,Pheidolini,Messor,barbarus,20,NA,NA,breeding,NA
0994,Messor_barbarus,0993,2.69,1.77,2.79,1.36,0,9.69,0.10131674807692306,0.11575799038461536,0.09903424887820511,0.06565292289238539,1.7092857142857143,1.16,1.8992857142857145,1.0378571428571428,0,6.821428571428571,0.058328298269377625,1.5751357097966165,1.0711522619755962,1.8020602305835025,1.006973388671354,0,6.484445012076592,Holometabola,Neoptera,Endopterygota,Hymenoptera,Apocrita,Formicoidea,Formicidae,Myrmicinae,Pheidolini,Messor,barbarus,20,NA,NA,breeding,NA
0995,Messor_barbarus,0993,2.69,1.77,2.79,1.36,0,9.69,0.11575799038461536,0.11575799038461536,0.09903424887820511,0.06565292289238539,1.7092857142857143,1.16,1.8992857142857145,1.0378571428571428,0,6.821428571428571,0.058328298269377625,1.5751357097966165,1.0711522619755962,1.8020602305835025,1.006973388671354,0,6.484445012076592,Holometabola,Neoptera,Endopterygota,Hymenoptera,Apocrita,Formicoidea,Formicidae,Myrmicinae,Pheidolini,Messor,barbarus,20,NA,NA,breeding,NA
2302,Messor_barbarus,0750,1.1,0.7,1.35,0.85,0,4.7,0.0466816329059829,0.0466816329059829,0.04363795703185703,0.06565292289238539,1.7092857142857143,1.16,1.8992857142857145,1.0378571428571428,0,6.821428571428571,0.058328298269377625,1.5751357097966165,1.0711522619755962,1.8020602305835025,1.006973388671354,0,6.484445012076592,Holometabola,Neoptera,Endopterygota,Hymenoptera,Apocrita,Formicoidea,Formicidae,Myrmicinae,Pheidolini,Messor,barbarus,20,NA,NA,breeding,NA
2303,Messor_barbarus,0750,1.1,0.7,1.35,0.85,0,4.7,0.040070111965811964,0.0466816329059829,0.04363795703185703,0.06565292289238539,1.7092857142857143,1.16,1.8992857142857145,1.0378571428571428,0,6.821428571428571,0.058328298269377625,1.5751357097966165,1.0711522619755962,1.8020602305835025,1.006973388671354,0,6.484445012076592,Holometabola,Neoptera,Endopterygota,Hymenoptera,Apocrita,Formicoidea,Formicidae,Myrmicinae,Pheidolini,Messor,barbarus,20,NA,NA,breeding,NA
2304,Messor_barbarus,0751,1.06,0.75,1.33,0.76,0,4.81,0.03596392202797203,0.04378474545454546,0.03577679991258741,0.06565292289238539,1.7092857142857143,1.16,1.8992857142857145,1.0378571428571428,0,6.821428571428571,0.058328298269377625,1.5751357097966165,1.0711522619755962,1.8020602305835025,1.006973388671354,0,6.484445012076592,Holometabola,Neoptera,Endopterygota,Hymenoptera,Apocrita,Formicoidea,Formicidae,Myrmicinae,Pheidolini,Messor,barbarus,20,NA,NA,breeding,NA
2305,Messor_barbarus,0751,1.06,0.75,1.33,0.76,0,4.81,0.032795428321678324,0.04378474545454546,0.03577679991258741,0.06565292289238539,1.7092857142857143,1.16,1.8992857142857145,1.0378571428571428,0,6.821428571428571,0.058328298269377625,1.5751357097966165,1.0711522619755962,1.8020602305835025,1.006973388671354,0,6.484445012076592,Holometabola,Neoptera,Endopterygota,Hymenoptera,Apocrita,Formicoidea,Formicidae,Myrmicinae,Pheidolini,Messor,barbarus,20,NA,NA,breeding,NA
0756,Pheidole_noda,0782,1.23,1.3,1.73,1.58,0,6.18,0.09022342832167832,0.09022342832167832,0.09022342832167832,0.09022342832167832,1.23,1.3,1.73,1.58,0,6.18,0.09022342832167832,1.23,1.3,1.73,1.58,0,6.180000000000001,Holometabola,Neoptera,Endopterygota,Hymenoptera,Apocrita,Formicoidea,Formicidae,Myrmicinae,Pheidolini,Pheidole,noda,20,NA,NA,breeding,NA
1263,Carebara_sp_AUS1,1336,1.5,1.02,1.73,0.77,0,4.22,0.26539444615384616,0.26539444615384616,0.26539444615384616,0.35028439743589745,1.7216666666666667,1.2183333333333333,2.0549999999999997,0.945,0,6.071666666666666,0.34790075448811325,1.7184143727131016,1.2146003566670998,2.048707124149958,0.941391307681058,0,6.00264850060567,Holometabola,Neoptera,Endopterygota,Hymenoptera,Apocrita,Formicoidea,Formicidae,Myrmicinae,Pheidologetonini,Carebara,sp_AUS1,2,-21.144841,148.49823,Australia,Cwa
1314,Carebara_sp_AUS1,1387,1.71,1.21,2.24,0.98,0,6.21,0.36271501538461537,0.36271501538461537,0.36271501538461537,0.35028439743589745,1.7216666666666667,1.2183333333333333,2.0549999999999997,0.945,0,6.071666666666666,0.34790075448811325,1.7184143727131016,1.2146003566670998,2.048707124149958,0.941391307681058,0,6.00264850060567,Holometabola,Neoptera,Endopterygota,Hymenoptera,Apocrita,Formicoidea,Formicidae,Myrmicinae,Pheidologetonini,Carebara,sp_AUS1,2,-27.602159,151.94313,Australia,Cfa
1315,Carebara_sp_AUS1,1388,1.78,1.27,2.09,0.98,0,6.5,0.2860314153846154,0.36839923076923076,0.3164190211538461,0.35028439743589745,1.7216666666666667,1.2183333333333333,2.0549999999999997,0.945,0,6.071666666666666,0.34790075448811325,1.7184143727131016,1.2146003566670998,2.048707124149958,0.941391307681058,0,6.00264850060567,Holometabola,Neoptera,Endopterygota,Hymenoptera,Apocrita,Formicoidea,Formicidae,Myrmicinae,Pheidologetonini,Carebara,sp_AUS1,2,-27.602159,151.94313,Australia,Cfa
2115,Carebara_sp_AUS1,1388,1.78,1.27,2.09,0.98,0,6.5,0.28317514615384615,0.36839923076923076,0.3164190211538461,0.35028439743589745,1.7216666666666667,1.2183333333333333,2.0549999999999997,0.945,0,6.071666666666666,0.34790075448811325,1.7184143727131016,1.2146003566670998,2.048707124149958,0.941391307681058,0,6.00264850060567,Holometabola,Neoptera,Endopterygota,Hymenoptera,Apocrita,Formicoidea,Formicidae,Myrmicinae,Pheidologetonini,Carebara,sp_AUS1,2,-27.602159,151.94313,Australia,Cfa
2116,Carebara_sp_AUS1,1388,1.78,1.27,2.09,0.98,0,6.5,0.36839923076923076,0.36839923076923076,0.3164190211538461,0.35028439743589745,1.7216666666666667,1.2183333333333333,2.0549999999999997,0.945,0,6.071666666666666,0.34790075448811325,1.7184143727131016,1.2146003566670998,2.048707124149958,0.941391307681058,0,6.00264850060567,Holometabola,Neoptera,Endopterygota,Hymenoptera,Apocrita,Formicoidea,Formicidae,Myrmicinae,Pheidologetonini,Carebara,sp_AUS1,2,-27.602159,151.94313,Australia,Cfa
2117,Carebara_sp_AUS1,1388,1.78,1.27,2.09,0.98,0,6.5,0.32807029230769225,0.36839923076923076,0.3164190211538461,0.35028439743589745,1.7216666666666667,1.2183333333333333,2.0549999999999997,0.945,0,6.071666666666666,0.34790075448811325,1.7184143727131016,1.2146003566670998,2.048707124149958,0.941391307681058,0,6.00264850060567,Holometabola,Neoptera,Endopterygota,Hymenoptera,Apocrita,Formicoidea,Formicidae,Myrmicinae,Pheidologetonini,Carebara,sp_AUS1,2,-27.602159,151.94313,Australia,Cfa
0759,Neoponera_apicalis,0785,1.89,1.49,2.57,3.39,0,14.35,0.19014117948717948,0.19014117948717948,0.19014117948717948,0.19014117948717948,1.89,1.49,2.57,3.39,0,14.35,0.19014117948717946,1.89,1.49,2.57,3.3900000000000006,0,14.35,Holometabola,Neoptera,Endopterygota,Hymenoptera,Apocrita,Formicoidea,Formicidae,Ponerinae,Ponerini,Neoponera,apicalis,2,NA,NA,breeding,NA
1413,Neoponera_foetida_sl,1478,3,2.05,4.95,2.66,0,16.53,0.1833943246153846,0.1833943246153846,0.1833943246153846,0.34746651826923075,2.97875,1.81625,4.9725,2.17125,0,15.9025,0.3351330482645821,2.977306242483247,1.8084530214876757,4.931779318452758,2.152869151597633,0,15.777357451460208,Holometabola,Neoptera,Endopterygota,Hymenoptera,Apocrita,Formicoidea,Formicidae,Ponerinae,Ponerini,Neoponera,foetida_sl,20,9.15588062636396,-79.8488367662606,Panama,Am
1419,Neoponera_foetida_sl,1482,2.89,1.65,4.38,1.9,0,13.97,0.033317059999999996,0.3142160323076923,0.23453199673076922,0.34746651826923075,2.97875,1.81625,4.9725,2.17125,0,15.9025,0.3351330482645821,2.977306242483247,1.8084530214876757,4.931779318452758,2.152869151597633,0,15.777357451460208,Holometabola,Neoptera,Endopterygota,Hymenoptera,Apocrita,Formicoidea,Formicidae,Ponerinae,Ponerini,Neoponera,foetida_sl,20,9.15588062636396,-79.8488367662606,Panama,Am
1422,Neoponera_foetida_sl,1482,2.89,1.65,4.38,1.9,0,13.97,0.3142160323076923,0.3142160323076923,0.23453199673076922,0.34746651826923075,2.97875,1.81625,4.9725,2.17125,0,15.9025,0.3351330482645821,2.977306242483247,1.8084530214876757,4.931779318452758,2.152869151597633,0,15.777357451460208,Holometabola,Neoptera,Endopterygota,Hymenoptera,Apocrita,Formicoidea,Formicidae,Ponerinae,Ponerini,Neoponera,foetida_sl,20,9.15588062636396,-79.8488367662606,Panama,Am
1423,Neoponera_foetida_sl,1482,2.89,1.65,4.38,1.9,0,13.97,0.3090456869230769,0.3142160323076923,0.23453199673076922,0.34746651826923075,2.97875,1.81625,4.9725,2.17125,0,15.9025,0.3351330482645821,2.977306242483247,1.8084530214876757,4.931779318452758,2.152869151597633,0,15.777357451460208,Holometabola,Neoptera,Endopterygota,Hymenoptera,Apocrita,Formicoidea,Formicidae,Ponerinae,Ponerini,Neoponera,foetida_sl,20,9.15588062636396,-79.8488367662606,Panama,Am
1424,Neoponera_foetida_sl,1482,2.89,1.65,4.38,1.9,0,13.97,0.2815492076923077,0.3142160323076923,0.23453199673076922,0.34746651826923075,2.97875,1.81625,4.9725,2.17125,0,15.9025,0.3351330482645821,2.977306242483247,1.8084530214876757,4.931779318452758,2.152869151597633,0,15.777357451460208,Holometabola,Neoptera,Endopterygota,Hymenoptera,Apocrita,Formicoidea,Formicidae,Ponerinae,Ponerini,Neoponera,foetida_sl,2,9.15588062636396,-79.8488367662606,Panama,Am
1589,Neoponera_foetida_sl,1601,3.09,1.96,5.77,2.37,0,18.27,0.39596560769230765,0.44649123076923075,0.4066279,0.34746651826923075,2.97875,1.81625,4.9725,2.17125,0,15.9025,0.3351330482645821,2.977306242483247,1.8084530214876757,4.931779318452758,2.152869151597633,0,15.777357451460208,Holometabola,Neoptera,Endopterygota,Hymenoptera,Apocrita,Formicoidea,Formicidae,Ponerinae,Ponerini,Neoponera,foetida_sl,2,9.12446615378659,-79.8589588478031,Panama,Am
2174,Neoponera_foetida_sl,1601,3.09,1.96,5.77,2.37,0,18.27,0.44649123076923075,0.44649123076923075,0.4066279,0.34746651826923075,2.97875,1.81625,4.9725,2.17125,0,15.9025,0.3351330482645821,2.977306242483247,1.8084530214876757,4.931779318452758,2.152869151597633,0,15.777357451460208,Holometabola,Neoptera,Endopterygota,Hymenoptera,Apocrita,Formicoidea,Formicidae,Ponerinae,Ponerini,Neoponera,foetida_sl,2,9.12446615378659,-79.8589588478031,Panama,Am
2175,Neoponera_foetida_sl,1601,3.09,1.96,5.77,2.37,0,18.27,0.3774268615384615,0.44649123076923075,0.4066279,0.34746651826923075,2.97875,1.81625,4.9725,2.17125,0,15.9025,0.3351330482645821,2.977306242483247,1.8084530214876757,4.931779318452758,2.152869151597633,0,15.777357451460208,Holometabola,Neoptera,Endopterygota,Hymenoptera,Apocrita,Formicoidea,Formicidae,Ponerinae,Ponerini,Neoponera,foetida_sl,2,9.12446615378659,-79.8589588478031,Panama,Am
1616,Odontomachus_haematodus_sl,1623,2.05,1.43,4.03,0.99,0,10.65,0.07947840923076922,0.07947840923076922,0.07947840923076922,0.07947840923076922,2.05,1.43,4.03,0.99,0,10.65,0.07947840923076921,2.05,1.43,4.03,0.99,0,10.650000000000002,Holometabola,Neoptera,Endopterygota,Hymenoptera,Apocrita,Formicoidea,Formicidae,Ponerinae,Ponerini,Odontomachus,haematodus_sl,20,8.99258124231596,-79.5456632055133,Panama,Am
1218,Pseudoneoponera_sp_AUS1,1291,3.29,2.33,3.64,2.57,0,14.4,0.5572042538461538,0.5572042538461538,0.5572042538461538,0.5572042538461538,3.29,2.33,3.64,2.57,0,14.4,0.5572042538461538,3.2900000000000005,2.33,3.6400000000000006,2.57,0,14.400000000000004,Holometabola,Neoptera,Endopterygota,Hymenoptera,Apocrita,Formicoidea,Formicidae,Ponerinae,Ponerini,Pseudoneoponera,sp_AUS1,2,-19.047743,146.39462,Australia,Cwa
1522,Pseudomyrmex_boopis,1553,1.17,0.58,1.41,0.84,0,6.24,0.06268132769230769,0.06268132769230769,0.052156518974358974,0.055325439615384615,1.1683333333333332,0.7366666666666667,1.545,0.835,0,6.348333333333334,0.054467605905122604,1.167766537227007,0.7198097924091775,1.5390906406056792,0.8349239290853012,0,6.319641755056757,Holometabola,Neoptera,Endopterygota,Hymenoptera,Apocrita,Formicoidea,Formicidae,Pseudomyrmecinae,-,Pseudomyrmex,boopis,20,9.20586218225844,-79.6251605802185,Panama,Am
1523,Pseudomyrmex_boopis,1554,1.13,0.89,1.68,0.84,0,7.04,0.0422352,0.0422352,0.04212041884615385,0.055325439615384615,1.1683333333333332,0.7366666666666667,1.545,0.835,0,6.348333333333334,0.054467605905122604,1.167766537227007,0.7198097924091775,1.5390906406056792,0.8349239290853012,0,6.319641755056757,Holometabola,Neoptera,Endopterygota,Hymenoptera,Apocrita,Formicoidea,Formicidae,Pseudomyrmecinae,-,Pseudomyrmex,boopis,20,9.20586218225844,-79.6251605802185,Panama,Am
1624,Pseudomyrmex_boopis,1631,1.24,0.9,1.68,0.81,0,5.29,0.059438254615384614,0.059438254615384614,0.059438254615384614,0.055325439615384615,1.1683333333333332,0.7366666666666667,1.545,0.835,0,6.348333333333334,0.054467605905122604,1.167766537227007,0.7198097924091775,1.5390906406056792,0.8349239290853012,0,6.319641755056757,Holometabola,Neoptera,Endopterygota,Hymenoptera,Apocrita,Formicoidea,Formicidae,Pseudomyrmecinae,-,Pseudomyrmex,boopis,20,8.99258124231596,-79.5456632055133,Panama,Am
2154,Pseudomyrmex_boopis,1553,1.17,0.58,1.41,0.84,0,6.24,0.049815268461538456,0.06268132769230769,0.052156518974358974,0.055325439615384615,1.1683333333333332,0.7366666666666667,1.545,0.835,0,6.348333333333334,0.054467605905122604,1.167766537227007,0.7198097924091775,1.5390906406056792,0.8349239290853012,0,6.319641755056757,Holometabola,Neoptera,Endopterygota,Hymenoptera,Apocrita,Formicoidea,Formicidae,Pseudomyrmecinae,-,Pseudomyrmex,boopis,20,9.20586218225844,-79.6251605802185,Panama,Am
2155,Pseudomyrmex_boopis,1553,1.17,0.58,1.41,0.84,0,6.24,0.04397296076923077,0.06268132769230769,0.052156518974358974,0.055325439615384615,1.1683333333333332,0.7366666666666667,1.545,0.835,0,6.348333333333334,0.054467605905122604,1.167766537227007,0.7198097924091775,1.5390906406056792,0.8349239290853012,0,6.319641755056757,Holometabola,Neoptera,Endopterygota,Hymenoptera,Apocrita,Formicoidea,Formicidae,Pseudomyrmecinae,-,Pseudomyrmex,boopis,20,9.20586218225844,-79.6251605802185,Panama,Am
2156,Pseudomyrmex_boopis,1554,1.13,0.89,1.68,0.84,0,7.04,0.04200563769230769,0.0422352,0.04212041884615385,0.055325439615384615,1.1683333333333332,0.7366666666666667,1.545,0.835,0,6.348333333333334,0.054467605905122604,1.167766537227007,0.7198097924091775,1.5390906406056792,0.8349239290853012,0,6.319641755056757,Holometabola,Neoptera,Endopterygota,Hymenoptera,Apocrita,Formicoidea,Formicidae,Pseudomyrmecinae,-,Pseudomyrmex,boopis,20,9.20586218225844,-79.6251605802185,Panama,Am
1524,Pseudomyrmex_simulans,1555,1.2,1,2.08,0.95,0,9.4,0.07904833461538462,0.07904833461538462,0.07904833461538462,0.07320166807692308,1.1400000000000001,1.0975,2.2,0.9875,0,9.1675,0.07312645792865224,1.139485566586332,1.0959956554836408,2.198881611788676,0.9872585449014338,0,9.166528136065741,Holometabola,Neoptera,Endopterygota,Hymenoptera,Apocrita,Formicoidea,Formicidae,Pseudomyrmecinae,-,Pseudomyrmex,simulans,20,9.20586218225844,-79.6251605802185,Panama,Am
1525,Pseudomyrmex_simulans,1556,1.12,1.13,2.24,1,0,9.09,0.038324251538461536,0.07125277923076923,0.05349047846153846,0.07320166807692308,1.1400000000000001,1.0975,2.2,0.9875,0,9.1675,0.07312645792865224,1.139485566586332,1.0959956554836408,2.198881611788676,0.9872585449014338,0,9.166528136065741,Holometabola,Neoptera,Endopterygota,Hymenoptera,Apocrita,Formicoidea,Formicidae,Pseudomyrmecinae,-,Pseudomyrmex,simulans,20,9.20586218225844,-79.6251605802185,Panama,Am
1526,Pseudomyrmex_simulans,1556,1.12,1.13,2.24,1,0,9.09,0.07125277923076923,0.07125277923076923,0.05349047846153846,0.07320166807692308,1.1400000000000001,1.0975,2.2,0.9875,0,9.1675,0.07312645792865224,1.139485566586332,1.0959956554836408,2.198881611788676,0.9872585449014338,0,9.166528136065741,Holometabola,Neoptera,Endopterygota,Hymenoptera,Apocrita,Formicoidea,Formicidae,Pseudomyrmecinae,-,Pseudomyrmex,simulans,20,9.20586218225844,-79.6251605802185,Panama,Am
1527,Pseudomyrmex_simulans,1556,1.12,1.13,2.24,1,0,9.09,0.050894404615384616,0.07125277923076923,0.05349047846153846,0.07320166807692308,1.1400000000000001,1.0975,2.2,0.9875,0,9.1675,0.07312645792865224,1.139485566586332,1.0959956554836408,2.198881611788676,0.9872585449014338,0,9.166528136065741,Holometabola,Neoptera,Endopterygota,Hymenoptera,Apocrita,Formicoidea,Formicidae,Pseudomyrmecinae,-,Pseudomyrmex,simulans,20,9.20586218225844,-79.6251605802185,Panama,Am
1580,Pseudomyrmex_sp_PAN1,1595,1.74,1.22,2.03,0.9,0,8.68,0.06765031538461538,0.06765031538461538,0.056538478769230766,0.07144502017094016,1.6466666666666667,1.1066666666666667,2.0055555555555555,0.9488888888888889,0,8.435555555555556,0.0709965147710642,1.6417627271712654,1.0984667615763808,2.005297547303924,0.9438163803902023,0,8.423721614711283,Holometabola,Neoptera,Endopterygota,Hymenoptera,Apocrita,Formicoidea,Formicidae,Pseudomyrmecinae,-,Pseudomyrmex,sp_PAN1,2,9.15588062636396,-79.8488367662606,Panama,Am
1583,Pseudomyrmex_sp_PAN1,1595,1.74,1.22,2.03,0.9,0,8.68,0.053961271538461544,0.06765031538461538,0.056538478769230766,0.07144502017094016,1.6466666666666667,1.1066666666666667,2.0055555555555555,0.9488888888888889,0,8.435555555555556,0.0709965147710642,1.6417627271712654,1.0984667615763808,2.005297547303924,0.9438163803902023,0,8.423721614711283,Holometabola,Neoptera,Endopterygota,Hymenoptera,Apocrita,Formicoidea,Formicidae,Pseudomyrmecinae,-,Pseudomyrmex,sp_PAN1,20,9.15588062636396,-79.8488367662606,Panama,Am
1625,Pseudomyrmex_sp_PAN1,1632,1.63,0.91,2,1.14,0,8.64,0.056214571538461544,0.0653460446153846,0.06078030807692307,0.07144502017094016,1.6466666666666667,1.1066666666666667,2.0055555555555555,0.9488888888888889,0,8.435555555555556,0.0709965147710642,1.6417627271712654,1.0984667615763808,2.005297547303924,0.9438163803902023,0,8.423721614711283,Holometabola,Neoptera,Endopterygota,Hymenoptera,Apocrita,Formicoidea,Formicidae,Pseudomyrmecinae,-,Pseudomyrmex,sp_PAN1,20,8.99258124231596,-79.5456632055133,Panama,Am
1630,Pseudomyrmex_sp_PAN1,1637,1.43,1.02,1.95,0.88,0,7.62,0.051994228461538464,0.0870307576923077,0.06951249307692309,0.07144502017094016,1.6466666666666667,1.1066666666666667,2.0055555555555555,0.9488888888888889,0,8.435555555555556,0.0709965147710642,1.6417627271712654,1.0984667615763808,2.005297547303924,0.9438163803902023,0,8.423721614711283,Holometabola,Neoptera,Endopterygota,Hymenoptera,Apocrita,Formicoidea,Formicidae,Pseudomyrmecinae,-,Pseudomyrmex,sp_PAN1,20,9.12154744646711,-79.7085319812314,Panama,Am
2167,Pseudomyrmex_sp_PAN1,1595,1.74,1.22,2.03,0.9,0,8.68,0.05339840692307692,0.06765031538461538,0.056538478769230766,0.07144502017094016,1.6466666666666667,1.1066666666666667,2.0055555555555555,0.9488888888888889,0,8.435555555555556,0.0709965147710642,1.6417627271712654,1.0984667615763808,2.005297547303924,0.9438163803902023,0,8.423721614711283,Holometabola,Neoptera,Endopterygota,Hymenoptera,Apocrita,Formicoidea,Formicidae,Pseudomyrmecinae,-,Pseudomyrmex,sp_PAN1,20,9.15588062636396,-79.8488367662606,Panama,Am
2168,Pseudomyrmex_sp_PAN1,1595,1.74,1.22,2.03,0.9,0,8.68,0.05010670538461538,0.06765031538461538,0.056538478769230766,0.07144502017094016,1.6466666666666667,1.1066666666666667,2.0055555555555555,0.9488888888888889,0,8.435555555555556,0.0709965147710642,1.6417627271712654,1.0984667615763808,2.005297547303924,0.9438163803902023,0,8.423721614711283,Holometabola,Neoptera,Endopterygota,Hymenoptera,Apocrita,Formicoidea,Formicidae,Pseudomyrmecinae,-,Pseudomyrmex,sp_PAN1,20,9.15588062636396,-79.8488367662606,Panama,Am
2169,Pseudomyrmex_sp_PAN1,1595,1.74,1.22,2.03,0.9,0,8.68,0.05757569461538461,0.06765031538461538,0.056538478769230766,0.07144502017094016,1.6466666666666667,1.1066666666666667,2.0055555555555555,0.9488888888888889,0,8.435555555555556,0.0709965147710642,1.6417627271712654,1.0984667615763808,2.005297547303924,0.9438163803902023,0,8.423721614711283,Holometabola,Neoptera,Endopterygota,Hymenoptera,Apocrita,Formicoidea,Formicidae,Pseudomyrmecinae,-,Pseudomyrmex,sp_PAN1,20,9.15588062636396,-79.8488367662606,Panama,Am
